总数,直播间url,直播间ID,标题,状态,是否上架,添加时间,开始时间,zbID,直播类型,enc_tpid,播放url
5806,https://inter.dayilive.com/live/page/263460570,263460570,417手术二,0,是,2021-04-13 13:09:34,2021-04-13 15:09:27,11749549,0,07568ED0CF887E08ABA30F33CBDB660B,http://i3.vzan.cc/clip/11749549/263460570/5bc9539cc9714689b3f16966afbdb845.m3u8?zbid=11749549&tpid=263460570&type=0
5806,https://inter.dayilive.com/live/page/1838635281,1838635281,417手术三,0,是,2021-04-13 13:05:38,2021-04-13 15:05:32,11749549,0,EC63F0FD281B89CDB2B3F6976A255B97,http://i3.vzan.cc/clip/11749549/1838635281/c37e913572574d379e594f07f1384aa6.m3u8?zbid=11749549&tpid=1838635281&type=0
5806,https://inter.dayilive.com/live/page/1156522037,1156522037,417手术五,0,是,2021-04-13 12:59:19,2021-04-13 14:59:11,11749549,0,11E532731C02292A622E719B8C7FBEC6,http://i3.vzan.cc/clip/11749549/1156522037/eee7601fb1f74800a1194f2eda40820f.m3u8?zbid=11749549&tpid=1156522037&type=0
5806,https://inter.dayilive.com/live/page/981503680,981503680,417手术六,0,是,2021-04-13 12:56:45,2021-04-13 14:56:38,11749549,0,842980B75E3290A6E82464FA9B93C90B,http://i3.vzan.cc/clip/11749549/981503680/a784e67fa8f6451ab0ad8528eda274eb.m3u8?zbid=11749549&tpid=981503680&type=0
5806,https://inter.dayilive.com/live/page/1956251872,1956251872,20210417 滨州站 腹腔镜低位直肠癌根治+侧方淋巴结清扫术 | 汤坚强教授,0,是,2021-04-13 12:53:44,2021-04-13 14:53:30,11749549,0,21C63E1549B9A9CFEA78425ACCE83A1D,http://i3.vzan.cc/clip/11749549/1956251872/0b2a8e7896e94248bef5129a009fc678.m3u8?zbid=11749549&tpid=1956251872&type=0
5806,https://inter.dayilive.com/live/page/2116976986,2116976986,422蔡军,0,是,2021-04-13 12:50:41,2021-04-13 14:50:33,11749549,0,2F815EF65DE47253551A33C2F125446F,http://i3.vzan.cc/clip/11749549/2116976986/2ca81fca929f4f8a8a3ab767c28fabc8.m3u8?zbid=11749549&tpid=2116976986&type=0
5806,https://inter.dayilive.com/live/page/361582661,361582661,20210417 滨州站 腹腔镜根治性右半结肠切除+直肠癌根治术 | 汤坚强教授,0,是,2021-04-13 12:47:41,2021-04-13 14:47:29,11749549,0,4916B7CECBC495EAACF2BE6C11A5CE15,http://i3.vzan.cc/clip/11749549/361582661/3c5debe317da4637aee284aef7178b76.m3u8?zbid=11749549&tpid=361582661&type=0
5806,https://inter.dayilive.com/live/page/425369386,425369386,412阅片会,0,是,2021-04-12 11:13:09,2021-04-12 13:12:56,11749549,0,980721663738719CB6A84BE4EF63C964,http://i3.vzan.cc/clip/11749549/425369386/d64bd86ad3ba43cea831fc0d826ac4c3.m3u8?zbid=11749549&tpid=425369386&type=0
5806,https://inter.dayilive.com/live/page/508661863,508661863,411MDT,0,是,2021-04-09 21:46:42,2021-04-09 23:46:32,11749549,0,23A4525D054A6E0417367C37E9D20CAD,http://i3.vzan.cc/clip/11749549/508661863/8b233ef6c26941308ea20d8438dd6f18.m3u8?zbid=11749549&tpid=508661863&type=0
5806,https://inter.dayilive.com/live/page/1082836921,1082836921,411手术分会场,0,是,2021-04-09 21:32:40,2021-04-09 23:32:32,11749549,0,5D8CCD3110D87666EFB1A2F2EAAD1CA2,http://i3.vzan.cc/clip/11749549/1082836921/b43b7c82397c4863aa979363ebbad96d.m3u8?zbid=11749549&tpid=1082836921&type=0
5806,https://inter.dayilive.com/live/page/498428841,498428841,411主会场,0,是,2021-04-09 21:28:20,2021-04-09 23:28:10,11749549,0,942E63DC9886568857F2C93EFD0E45A0,http://i3.vzan.cc/clip/11749549/498428841/0ea38ac6d2e841929505b4ffaf38052d.m3u8?zbid=11749549&tpid=498428841&type=0
5806,https://inter.dayilive.com/live/page/1591474108,1591474108,0409ceshi,0,是,2021-04-09 14:53:47,2021-04-09 16:53:17,11749549,0,ED611A7C34994821C4058745F2BD4B13,http://yinshipin1.vzan.com/11749549/354092554995737670/replay.1617951665.81676382.m3u8?zbid=11749549&tpid=1591474108&type=0
5806,https://inter.dayilive.com/live/page/2110748604,2110748604,408大兴高明,0,是,2021-04-07 17:48:54,2021-04-07 19:48:47,11749549,0,8AF503E5DC5EE7A706569365C875983A,http://i3.vzan.cc/clip/11749549/2110748604/04f0c84b858543a8b563474d6698034b.m3u8?zbid=11749549&tpid=2110748604&type=0
5806,https://inter.dayilive.com/live/page/1632849855,1632849855,408大兴骨科2,0,是,2021-04-07 14:57:13,2021-04-07 16:57:03,11749549,0,49217D9C33D2C95AC7235949EDB45A88,http://i3.vzan.cc/clip/11749549/1632849855/a52d1c4f199540158e62ccd17b565834.m3u8?zbid=11749549&tpid=1632849855&type=0
5806,https://inter.dayilive.com/live/page/392724871,392724871,408大兴骨科1,0,是,2021-04-07 14:40:45,2021-04-07 16:40:37,11749549,0,49BF30675BE57B3464DF2C6231599B15,http://i3.vzan.cc/clip/11749549/392724871/2f9418410f3649efa0111af7abb1e460.m3u8?zbid=11749549&tpid=392724871&type=0
5806,https://inter.dayilive.com/live/page/917832562,917832562,408陈阳,0,是,2021-04-07 14:26:18,2021-04-07 16:26:13,11749549,0,4A2D4E958861F44E7B0BA9F77CEF98FE,http://i3.vzan.cc/clip/11749549/917832562/568b0a746f5b4a5199fff110e21f3718.m3u8?zbid=11749549&tpid=917832562&type=0
5806,https://inter.dayilive.com/live/page/1494759534,1494759534,411研讨会,0,是,2021-04-07 14:20:28,2021-04-07 16:20:20,11749549,0,55ADA05DDB42822DE3722980C4D2C567,http://i3.vzan.cc/clip/11749549/1494759534/364d93277cd840699e5215682aa42dd3.m3u8?zbid=11749549&tpid=1494759534&type=0
5806,https://inter.dayilive.com/live/page/873519474,873519474,407唐山二院,0,是,2021-04-02 18:25:00,2021-04-02 20:24:52,11749549,0,61B38498770F4E0F959F9E1A45CE8E92,http://i3.vzan.cc/clip/11749549/873519474/03bdb60fb23e40ddb7d5fc3ba0ca9bfa.m3u8?zbid=11749549&tpid=873519474&type=0
5806,https://inter.dayilive.com/live/page/911143248,911143248,405减重代谢,0,是,2021-04-02 16:41:05,2021-04-02 18:40:58,11749549,0,040E8B081B1995961AC0BB92BA4E85E2,http://i3.vzan.cc/clip/11749549/911143248/dfabe08eb0f74e31a2bff4d32a9fbeff.m3u8?zbid=11749549&tpid=911143248&type=0
5806,https://inter.dayilive.com/live/page/1084248183,1084248183,404研讨会,0,是,2021-04-01 14:12:48,2021-04-01 16:12:35,11749549,0,1E17973BAD78E55658F46F039F1CDDC4,http://yinshipin1.vzan.com/11749549/612057551811829400/replay.1617542526.77513955.m3u8?zbid=11749549&tpid=1084248183&type=0
5806,https://inter.dayilive.com/live/page/1350671402,1350671402,20210403 张家口站 直肠癌(超低位)，拟行腹腔镜直肠癌根治术(Hartmann手术) | 汤坚强教授,0,是,2021-03-31 14:14:30,2021-03-31 16:14:24,11749549,0,B93001815CAE2548AAB0671DFC3BB093,http://i3.vzan.cc/clip/11749549/1350671402/b6dc58e527d5412cac6be66ce2c3daaa.m3u8?zbid=11749549&tpid=1350671402&type=0
5806,https://inter.dayilive.com/live/page/967518670,967518670,20210403 张家口站 直肠癌(低位)，拟行腹腔镜直肠癌根治术(TME) | 汤坚强教授,0,是,2021-03-31 14:10:54,2021-03-31 16:10:48,11749549,0,8B7123253552D89224B25A04B391125F,http://i3.vzan.cc/clip/11749549/967518670/613f4fe2369a4500a4f5866112d38a1b.m3u8?zbid=11749549&tpid=967518670&type=0
5806,https://inter.dayilive.com/live/page/47000323,47000323,20210403 张家口站 升结肠癌(肝曲肿瘤)，拟行腹腔镜右半结肠癌根治术(备NOSES) | 汤坚强教授,0,是,2021-03-31 14:05:56,2021-03-31 16:05:48,11749549,0,377A415F3C99A99562BFBF7AF7F9A228,http://i3.vzan.cc/clip/11749549/47000323/4ef48aa80e584c49aa54d44f0817dedc.m3u8?zbid=11749549&tpid=47000323&type=0
5806,https://inter.dayilive.com/live/page/155515610,155515610,20210403 张家口站 降结肠癌(降乙交界肿瘤)，拟行腹腔镜左半结肠癌扩大根治术 | 汤坚强教授,0,是,2021-03-31 14:03:17,2021-03-31 16:03:09,11749549,0,23E5FA8100BE7BD1D650AC00C1CAF0EC,http://i3.vzan.cc/clip/11749549/155515610/e515f1a28b6e478186e24c136fde0561.m3u8?zbid=11749549&tpid=155515610&type=0
5806,https://inter.dayilive.com/live/page/694353707,694353707,422孙煜杰,0,是,2021-03-31 11:41:09,2021-03-31 13:41:01,11749549,0,F78670B0B6B31E4A907D4BB65BC492F9,http://i3.vzan.cc/clip/11749549/694353707/cb20b0b6cfd34b178cf4b1e651da8e36.m3u8?zbid=11749549&tpid=694353707&type=0
5806,https://inter.dayilive.com/live/page/402995295,402995295,331七分屏,0,是,2021-03-30 13:00:37,2021-03-30 15:00:23,11749549,0,237382D1CDF0D4F17893A4CDC9831775,http://yinshipin1.vzan.com/11749549/923177953925333768/replay.1617177845.83694052.m3u8?zbid=11749549&tpid=402995295&type=0
5806,https://inter.dayilive.com/live/page/113474266,113474266,331倪明,0,是,2021-03-30 09:20:57,2021-03-30 11:20:51,11749549,0,546860B937CFE29DD705C9805D8B3857,http://i3.vzan.cc/clip/11749549/113474266/b45e5c83c7d44778b1f89c9615ae6d94.m3u8?zbid=11749549&tpid=113474266&type=0
5806,https://inter.dayilive.com/live/page/268900503,268900503,329阅片会,0,是,2021-03-28 10:07:51,2021-03-28 12:07:34,11749549,0,24B7F511037A58FAF8196F1D2384122C,http://i3.vzan.cc/clip/11749549/268900503/70A64BA43A638A34.m3u8?zbid=11749549&tpid=268900503&type=0
5806,https://inter.dayilive.com/live/page/1549337140,1549337140,327骨科手足,0,是,2021-03-26 13:07:35,2021-03-26 15:07:27,11749549,0,D3596FA789BEBFC2ED2009D90B4C76F7,http://i3.vzan.cc/clip/11749549/1549337140/91B61EEDA63B89B8.m3u8?zbid=11749549&tpid=1549337140&type=0
5806,https://inter.dayilive.com/live/page/498089752,498089752,326大兴胃肠施海,0,是,2021-03-25 19:43:48,2021-03-25 21:43:39,11749549,0,CA77C1C9194F7E52823FFBF9B18F82FF,http://i3.vzan.cc/clip/11749549/498089752/F8681EBD70F433C2.m3u8?zbid=11749549&tpid=498089752&type=0
5806,https://inter.dayilive.com/live/page/403730892,403730892,326大兴泌尿,0,是,2021-03-25 14:07:12,2021-03-25 16:06:54,11749549,0,1B1310772E15437B8CA6F09AD1769FFB,http://i3.vzan.cc/clip/11749549/403730892/2267ECCD8AFCA354.m3u8?zbid=11749549&tpid=403730892&type=0
5806,https://inter.dayilive.com/live/page/900760035,900760035,328包头二,0,是,2021-03-25 13:50:48,2021-03-25 15:50:37,11749549,0,12FE05B8E671AD8B1CDF52FBEB1981B7,http://i3.vzan.cc/clip/11749549/900760035/A1FD668016305646.m3u8?zbid=11749549&tpid=900760035&type=0
5806,https://inter.dayilive.com/live/page/1173082340,1173082340,328包头一,0,是,2021-03-25 13:49:27,2021-03-25 15:49:14,11749549,0,6F639AF6F0DC39AD5FCCD2DEF5BF22DF,http://i3.vzan.cc/clip/11749549/1173082340/B59148BBF65877B1.m3u8?zbid=11749549&tpid=1173082340&type=0
5806,https://inter.dayilive.com/live/page/1152371048,1152371048,​20210327 包头站 直肠癌，拟行腹腔镜直肠癌ELAPE手术 | 汤坚强教授,0,是,2021-03-25 13:34:59,2021-03-25 15:34:52,11749549,0,9E64C52E4CD6A58D37FB6A2085BA70D3,http://i3.vzan.cc/clip/11749549/1152371048/4D99A409A8E835F5.m3u8?zbid=11749549&tpid=1152371048&type=0
5806,https://inter.dayilive.com/live/page/97670764,97670764,​20210327 包头站 直肠癌，拟行腹腔镜直肠癌NOSES手术 | 汤坚强教授,0,是,2021-03-25 13:33:28,2021-03-25 15:33:21,11749549,0,39A6C7C88442C157F4B191AFAF70C5B2,http://i3.vzan.cc/clip/11749549/97670764/4C2F727E138E3739.m3u8?zbid=11749549&tpid=97670764&type=0
5806,https://inter.dayilive.com/live/page/2146289891,2146289891,20210327 包头站 腹腔镜下乙状结肠根治术 | 汤坚强教授,0,是,2021-03-25 13:29:40,2021-03-25 15:29:31,11749549,0,237F664B0BADA38AA1D84CF07D1F30BD,http://i3.vzan.cc/clip/11749549/2146289891/D4DFABCF9E00A369.m3u8?zbid=11749549&tpid=2146289891&type=0
5806,https://inter.dayilive.com/live/page/20098804,20098804,328骨科研讨会,0,是,2021-03-24 14:24:19,2021-03-24 16:24:04,11749549,0,F9EBEDB19419AA7CF30BE4456C922EE5,http://i3.vzan.cc/clip/11749549/20098804/243A26694097BBC7.m3u8?zbid=11749549&tpid=20098804&type=0
5806,https://inter.dayilive.com/live/page/43744669,43744669,425大兴张运涛,0,是,2021-03-24 10:35:03,2021-03-24 12:34:49,11749549,0,B955DFD33BF175BEFDFC67DC760E2F30,http://i3.vzan.cc/clip/11749549/43744669/427B85C39383FBBD.m3u8?zbid=11749549&tpid=43744669&type=0
5806,https://inter.dayilive.com/live/page/2052482029,2052482029,410妇科,0,是,2021-03-23 21:25:41,2021-03-23 23:25:36,11749549,0,5AD17704B128B1DEB2835168D14F3DE8,http://i3.vzan.cc/clip/11749549/2052482029/193a38d641794bf5b730d4d8605477d4.m3u8?zbid=11749549&tpid=2052482029&type=0
5806,https://inter.dayilive.com/live/page/1783204955,1783204955,324大兴骨科王延军,0,是,2021-03-23 14:22:11,2021-03-23 16:21:53,11749549,0,B637C1C1C8521BC0F0C84670D681D9D4,http://i3.vzan.cc/clip/11749549/1783204955/4220C0005425543E.m3u8?zbid=11749549&tpid=1783204955&type=0
5806,https://inter.dayilive.com/live/page/1882146169,1882146169,331骨科张国强,0,是,2021-03-23 11:10:39,2021-03-23 13:10:31,11749549,0,2E44310C78568DB4509A1F6CE4120420,http://i3.vzan.cc/clip/11749549/1882146169/c8199c82de344a0c8d1d806a79a3870e.m3u8?zbid=11749549&tpid=1882146169&type=0
5806,https://inter.dayilive.com/live/page/1799731230,1799731230,331骨科李想,0,是,2021-03-23 11:09:19,2021-03-23 13:09:11,11749549,0,811A690BFFF78D3844AAA25F3FBF4C84,http://i3.vzan.cc/clip/11749549/1799731230/8d4137cdb91147b0a1232f14e8637d30.m3u8?zbid=11749549&tpid=1799731230&type=0
5806,https://inter.dayilive.com/live/page/2122220941,2122220941,331骨科郝立波,0,是,2021-03-23 11:07:39,2021-03-23 13:07:32,11749549,0,55E64D0D9B445036FEE8F9A0D382F3BD,http://i3.vzan.cc/clip/11749549/2122220941/42c778f2641b46b58c7d6a9858cd594f.m3u8?zbid=11749549&tpid=2122220941&type=0
5806,https://inter.dayilive.com/live/page/1031607537,1031607537,331骨科林峰,0,是,2021-03-23 11:05:31,2021-03-23 13:05:18,11749549,0,C7784D1093AF3C6716663A0E9DD27F12,http://i3.vzan.cc/clip/11749549/1031607537/b5277e83324e407f831971e612759aeb.m3u8?zbid=11749549&tpid=1031607537&type=0
5806,https://inter.dayilive.com/live/page/1885296052,1885296052,331骨科柴伟,0,是,2021-03-23 11:02:21,2021-03-23 13:02:13,11749549,0,F46D76351B08EEF40FF6A5E41080EDD0,http://i3.vzan.cc/clip/11749549/1885296052/34063d82acdf4a8bbc1693a8d4c5a83d.m3u8?zbid=11749549&tpid=1885296052&type=0
5806,https://inter.dayilive.com/live/page/1556484116,1556484116,331骨科第一台陈继营,0,是,2021-03-23 11:00:29,2021-03-23 13:00:12,11749549,0,E4352DE7B6E63FB6B8FDE9EB53B9A780,http://i3.vzan.cc/clip/11749549/1556484116/42e1365f4af74585a34daf8b9931b771.m3u8?zbid=11749549&tpid=1556484116&type=0
5806,https://inter.dayilive.com/live/page/1872219646,1872219646,331骨科总直播间,0,是,2021-03-23 10:52:50,2021-03-23 12:52:42,11749549,0,112C1E2AB696AE259ADE2AA9E368DDAE,http://i3.vzan.cc/clip/11749549/1872219646/a38c3366663749039385062993d38798.m3u8?zbid=11749549&tpid=1872219646&type=0
5806,https://inter.dayilive.com/live/page/949067568,949067568,11期：腹腔镜解剖性肝脏S5切除的术中超声和荧光视界｜【20210330】腔腔三人行-第十一期,0,是,2021-03-22 21:04:53,2021-03-30 20:00:00,11749549,0,6B9E52278559988F0CFFEAD6A47C8311,http://i3.vzan.cc/clip/11749549/949067568/e87c5f29bada47a89be37b5eeeb75f5d.m3u8?zbid=11749549&tpid=949067568&type=0
5806,https://inter.dayilive.com/live/page/211050282,211050282,407骨科特种医院病例讨论,0,是,2021-03-22 20:42:29,2021-03-22 22:42:12,11749549,0,AF8AA198AB7EA96253539A20982F4CB7,http://i3.vzan.cc/clip/11749549/211050282/e17e9a0b6928449abf23503984d4f6ac.m3u8?zbid=11749549&tpid=211050282&type=0
5806,https://inter.dayilive.com/live/page/1689081630,1689081630,324大兴医院张运涛,0,是,2021-03-22 20:23:25,2021-03-22 22:23:03,11749549,0,628923A24D43819448D5612B0BD375D3,http://i3.vzan.cc/clip/11749549/1689081630/493C28AD86542FC8.m3u8?zbid=11749549&tpid=1689081630&type=0
5806,https://inter.dayilive.com/live/page/312089188,312089188,甲乳4,0,是,2021-03-21 13:39:24,2021-03-21 15:39:20,11749549,0,D2DE25ED9A20069DC07EF8023C85E107,http://i3.vzan.cc/clip/11749549/312089188/FBEAE716E9F60C7A.m3u8?zbid=11749549&tpid=312089188&type=0
5806,https://inter.dayilive.com/live/page/543180488,543180488,甲乳3,0,是,2021-03-21 13:38:34,2021-03-21 15:38:24,11749549,0,610B0E1CCE4A5127CB87F5D9435C3163,http://i3.vzan.cc/clip/11749549/543180488/A95E7CF18FCBCDD0.m3u8?zbid=11749549&tpid=543180488&type=0
5806,https://inter.dayilive.com/live/page/802407010,802407010,甲乳2,0,是,2021-03-21 13:35:35,2021-03-21 15:35:30,11749549,0,96C82B0B6DEEC160C8F76F650B9DFF3B,http://i3.vzan.cc/clip/11749549/802407010/DE93A04C1559A5DE.m3u8?zbid=11749549&tpid=802407010&type=0
5806,https://inter.dayilive.com/live/page/2090190242,2090190242,323大兴甲乳1,0,是,2021-03-21 13:32:46,2021-03-21 15:32:36,11749549,0,D2C219F9EF77EC58A61EAD2D388B13F7,http://i3.vzan.cc/clip/11749549/2090190242/08E27F462F6CD974.m3u8?zbid=11749549&tpid=2090190242&type=0
5806,https://inter.dayilive.com/live/page/1944565004,1944565004,322大兴胃肠,0,是,2021-03-21 12:40:48,2021-03-21 14:40:38,11749549,0,3ABE27085F5ED4F44D171C49D6192C54,http://i3.vzan.cc/clip/11749549/1944565004/019BABA7F61C6527.m3u8?zbid=11749549&tpid=1944565004&type=0
5806,https://inter.dayilive.com/live/page/571049724,571049724,325陈阳,0,是,2021-03-20 18:19:27,2021-03-20 20:19:14,11749549,0,ED743C96A6D2BA950195FC97CDB77B9A,http://i3.vzan.cc/clip/11749549/571049724/069556B60FB19CF1.m3u8?zbid=11749549&tpid=571049724&type=0
5806,https://inter.dayilive.com/live/page/1814959382,1814959382,429骨科孙涛,0,是,2021-03-19 17:10:38,2021-03-19 19:10:28,11749549,0,6830C4ACCCDC46A30CAB2C6D422DFF0B,http://i3.vzan.cc/clip/11749549/1814959382/99419e54bf914bd490775f3b445f48f9.m3u8?zbid=11749549&tpid=1814959382&type=0
5806,https://inter.dayilive.com/live/page/1528981281,1528981281,401骨科陈伯华,0,是,2021-03-19 17:00:22,2021-03-19 19:00:14,11749549,0,5D03C3C1B2EC3CBAB7BE786FCD680ADB,http://i3.vzan.cc/clip/11749549/1528981281/c10fb7c6ec13475baec75bb16e2942f8.m3u8?zbid=11749549&tpid=1528981281&type=0
5806,https://inter.dayilive.com/live/page/1494650374,1494650374,319骨科专利,0,是,2021-03-18 18:08:04,2021-03-18 20:07:55,11749549,0,02441A02C2178D81D5762E8F76C3A904,http://i3.vzan.cc/clip/11749549/1494650374/DEA5637D0649EC28.m3u8?zbid=11749549&tpid=1494650374&type=0
5806,https://inter.dayilive.com/live/page/394442733,394442733,415骨科孙水,0,是,2021-03-18 18:00:45,2021-03-18 20:00:34,11749549,0,443812F4EFD541921680EEE604625008,http://i3.vzan.cc/clip/11749549/394442733/a74735d7e3114e19bbcc692e186c052a.m3u8?zbid=11749549&tpid=394442733&type=0
5806,https://inter.dayilive.com/live/page/698157153,698157153,408骨科孙培来,0,是,2021-03-18 17:53:47,2021-03-18 19:53:22,11749549,0,464F4AA1C9DD350C836237368192D8B0,http://i3.vzan.cc/clip/11749549/698157153/b0b83a82ae8b4b4e8cdb5bcdd2337515.m3u8?zbid=11749549&tpid=698157153&type=0
5806,https://inter.dayilive.com/live/page/146697617,146697617,321研讨会,0,是,2021-03-18 12:27:55,2021-03-18 14:27:43,11749549,0,A6CAE63B02BCD266E50182F55506A69A,http://i3.vzan.cc/clip/11749549/146697617/8EC4C6C624A44645.m3u8?zbid=11749549&tpid=146697617&type=0
5806,https://inter.dayilive.com/live/page/21421634,21421634,318蔡军,0,是,2021-03-17 14:08:38,2021-03-17 16:08:31,11749549,0,19091753337D290180F21845FA3DDB89,http://i3.vzan.cc/clip/11749549/21421634/B9C3E42768179AB7.m3u8?zbid=11749549&tpid=21421634&type=0
5806,https://inter.dayilive.com/live/page/514062205,514062205,310双城记佘军军,0,是,2021-03-16 14:53:18,2021-03-16 16:53:11,11749549,0,01BCFB8082B515D87583CE29CC07BF7E,http://i3.vzan.cc/clip/11749549/514062205/E590C9A1E46F1939.m3u8?zbid=11749549&tpid=514062205&type=0
5806,https://inter.dayilive.com/live/page/2058240708,2058240708,320双城记王自强,0,是,2021-03-16 14:52:04,2021-03-16 16:51:46,11749549,0,90D013FA4E8C570EBE8D525B6E4D94D0,http://i3.vzan.cc/clip/11749549/2058240708/42C0D78E1F3373BD.m3u8?zbid=11749549&tpid=2058240708&type=0
5806,https://inter.dayilive.com/live/page/1971757485,1971757485,317肖荆第二台,0,是,2021-03-15 20:14:33,2021-03-15 22:14:20,11749549,0,3091B68EE325A6BF594D43CC64D97F9F,http://i3.vzan.cc/clip/11749549/1971757485/B7C518020A987A2D.m3u8?zbid=11749549&tpid=1971757485&type=0
5806,https://inter.dayilive.com/live/page/1684911368,1684911368,320史赛克,0,是,2021-03-14 17:18:46,2021-03-14 19:18:25,11749549,0,A661B59755A3379530118C25360B450E,http://i3.vzan.cc/clip/11749549/1684911368/5CBA459A8EE7DE2A.m3u8?zbid=11749549&tpid=1684911368&type=0
5806,https://inter.dayilive.com/live/page/1560618980,1560618980,315阅片会,0,是,2021-03-14 15:32:16,2021-03-14 17:32:04,11749549,0,C368E4A3C0C28863BA1D6B646EEBA830,http://yinshipin1.vzan.com/11749549/523811097954713803/replay.1615815244.83000857.m3u8?zbid=11749549&tpid=1560618980&type=0
5806,https://inter.dayilive.com/live/page/1280093122,1280093122,314研讨会,0,是,2021-03-09 11:23:44,2021-03-09 13:23:37,11749549,0,7802B745BE93499C11461609B8BDF7C0,http://i3.vzan.cc/clip/11749549/1280093122/29EB5CDEF957C00B.m3u8?zbid=11749549&tpid=1280093122&type=0
5806,https://inter.dayilive.com/live/page/1879517233,1879517233,307骨科论坛,0,是,2021-03-06 18:51:08,2021-03-06 20:51:00,11749549,0,5013D033A6C4E6DC5879F2FB415C4AB5,http://i3.vzan.cc/clip/11749549/1879517233/69299C7B254963BF.m3u8?zbid=11749549&tpid=1879517233&type=0
5806,https://inter.dayilive.com/live/page/135787363,135787363,305李杰,0,是,2021-03-03 21:39:09,2021-03-03 23:39:01,11749549,0,295F63E134147099C65FD5E23E3CD7B0,http://i3.vzan.cc/clip/11749549/135787363/168BA10A01A474E5.m3u8?zbid=11749549&tpid=135787363&type=0
5806,https://inter.dayilive.com/live/page/982917496,982917496,311陈阳,0,是,2021-03-03 20:41:40,2021-03-03 22:41:33,11749549,0,7608A93957FBEEB81B27C768A8C809A9,http://i3.vzan.cc/clip/11749549/982917496/57AD4E4AC7BF241F.m3u8?zbid=11749549&tpid=982917496&type=0
5806,https://inter.dayilive.com/live/page/1036218650,1036218650,307骨科研讨会,0,是,2021-03-03 09:57:11,2021-03-03 11:57:03,11749549,0,D7032614AF2E0E27D9398A4F91A3C55A,http://i3.vzan.cc/clip/11749549/1036218650/E47A4400543C271C.m3u8?zbid=11749549&tpid=1036218650&type=0
5806,https://inter.dayilive.com/live/page/1722864769,1722864769,301阅片会,0,是,2021-03-01 21:14:13,2021-03-01 23:14:00,11749549,0,4D48F772081B5B15F7F030D55008793C,http://i3.vzan.cc/clip/11749549/1722864769/F349BEA6CB879165.m3u8?zbid=11749549&tpid=1722864769&type=0
5806,https://inter.dayilive.com/live/page/909100382,909100382,226威克第八台,0,是,2021-02-25 14:23:45,2021-02-25 16:23:37,11749549,0,157D36C96B47B38C1084D03F66935D42,http://i3.vzan.cc/clip/11749549/909100382/65E5B5C945869DB6.m3u8?zbid=11749549&tpid=909100382&type=0
5806,https://inter.dayilive.com/live/page/874042342,874042342,226威克第七台,0,是,2021-02-25 11:58:52,2021-02-25 13:58:47,11749549,0,28672E1C3990E83B7F2B922BA309C3B1,http://i3.vzan.cc/clip/11749549/874042342/7240908A1E0C5F7A.m3u8?zbid=11749549&tpid=874042342&type=0
5806,https://inter.dayilive.com/live/page/121678723,121678723,226威克第六台,0,是,2021-02-25 11:57:05,2021-02-25 13:56:59,11749549,0,474F32B48FE86E6F2FD4D5D0DFE4D688,http://i3.vzan.cc/clip/11749549/121678723/47988EC9DEE05B46.m3u8?zbid=11749549&tpid=121678723&type=0
5806,https://inter.dayilive.com/live/page/1313334990,1313334990,226威克第五台,0,是,2021-02-25 11:55:43,2021-02-25 13:55:36,11749549,0,6B0A73328C17D4197313DB0BABA87818,http://i3.vzan.cc/clip/11749549/1313334990/52D4C2D208EA8C82.m3u8?zbid=11749549&tpid=1313334990&type=0
5806,https://inter.dayilive.com/live/page/635787491,635787491,226威克第四台,0,是,2021-02-25 11:53:54,2021-02-25 13:53:43,11749549,0,435879C1AFC146D362E18905D7037140,http://i3.vzan.cc/clip/11749549/635787491/B9BE6D9A368BDE50.m3u8?zbid=11749549&tpid=635787491&type=0
5806,https://inter.dayilive.com/live/page/1253387770,1253387770,226威克第三台,0,是,2021-02-25 11:52:07,2021-02-25 13:52:00,11749549,0,BC2AC25367A06DCADA2A75350D914817,http://i3.vzan.cc/clip/11749549/1253387770/65CF544BE8C39CDC.m3u8?zbid=11749549&tpid=1253387770&type=0
5806,https://inter.dayilive.com/live/page/587033530,587033530,226威克第二台,0,是,2021-02-25 11:50:43,2021-02-25 13:50:36,11749549,0,9EA0C7B48CE0F25BE96722B42AB76CC9,http://i3.vzan.cc/clip/11749549/587033530/77C4178980A78D6D.m3u8?zbid=11749549&tpid=587033530&type=0
5806,https://inter.dayilive.com/live/page/646903989,646903989,226威克第一台,0,是,2021-02-25 11:45:30,2021-02-25 13:45:19,11749549,0,99AAB9B0D0EEB61E7A4C6AB2CE39CD77,http://i3.vzan.cc/clip/11749549/646903989/E9E31B0106D3BABD.m3u8?zbid=11749549&tpid=646903989&type=0
5806,https://inter.dayilive.com/live/page/1320816368,1320816368,304林峰,0,是,2021-02-25 09:51:04,2021-02-25 11:50:58,11749549,0,131362CC6847472285788C4F1AEC9040,http://i3.vzan.cc/clip/11749549/1320816368/08487435331A7C7A.m3u8?zbid=11749549&tpid=1320816368&type=0
5806,https://inter.dayilive.com/live/page/241587789,241587789,303唐山二院,0,是,2021-02-23 19:09:52,2021-02-23 21:09:33,11749549,0,276AC501D3C9DD4F55B5AEDDD8536BE3,http://i3.vzan.cc/clip/11749549/241587789/0AC3DF83C1B23C88.m3u8?zbid=11749549&tpid=241587789&type=0
